0.313570,0.301097,0.481788,0.431858,0.129588
0.087416,0.513134,0.654063,0.119193,0.021448
0.234932,0.762463,0.968013,0.367365,0.085531
0.527676,-0.165573,0.041931,1.000000,0.646188
0.324706,-0.273348,-0.173336,0.819396,0.589172
