0.209617,0.000007,0.000001,0.000000,0.169399
0.000004,0.000001,0.000000,0.000000,0.000000
0.000001,0.000000,0.001317,0.000057,0.000000
0.000001,0.000000,0.000028,0.000000,0.000000
1.000000,0.000003,0.000001,0.000000,0.290275
