0.000000,0.000011,0.000000,0.000077,0.001441,0.000024
0.000000,0.058731,0.000000,0.000000,0.000086,0.000000
0.006255,0.000057,0.001371,0.000000,0.000000,0.000000
-0.000345,-1.000000,-0.000087,0.000054,0.000000,0.000061
0.001014,0.000595,0.000181,0.000000,0.000000,0.000000
0.000000,0.029242,0.000000,0.000000,0.000059,0.000000
