0.163548,0.024539,0.095954,0.025659,0.148396,0.415321
0.704004,0.264986,0.072895,0.231324,0.612861,-0.010422
-0.271130,1.000000,0.758889,0.976602,-0.100243,-0.608459
0.543013,0.188096,0.038938,0.151983,0.495990,-0.208029
0.127409,0.020400,0.100650,0.022771,0.106206,0.353352
0.021797,0.133649,0.283994,0.134926,0.022776,0.150055
