0.006878,0.002936,0.000000,0.000009,0.000020,0.000000,0.000003
-0.000053,0.000147,0.000010,0.000000,0.000000,0.000000,0.000010
-0.468606,-1.000000,0.000520,0.000003,0.000000,0.000010,-0.000457
-0.292407,-0.022304,0.024588,0.000001,0.000000,0.000109,-0.000004
0.590761,0.262070,0.000000,0.000000,0.000000,0.000000,0.000165
0.000363,0.000024,0.000000,0.000143,0.000697,0.000001,0.000002
0.000002,0.000001,0.000000,0.001132,0.000834,0.000009,0.000001
